Len = 108	V0----------------------------------------------------------------------------------------------------
V0:   OrderedDict([('V_AB', 0), ('V_BC', 0), ('V_CA', 0), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, 2], [4, 0, -2], [0, 5, 1], [5, 0, -1]]), ('Tree Num', '0'), ('TopologyCNT', '36'), ('Vin', 'VIII_0'), ('Vout', 'VII_1')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 3, 0], [3, 1, 0], [2, 4, 0], [4, 2, 0], [2, 3, 2], [3, 2, -2], [2, 5, 1], [5, 2, -1]]), ('Tree Num', '64'), ('TopologyCNT', '5188'), ('Vin', 'VIII_6'), ('Vout', 'VII_4')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 3, 0], [3, 1, 0], [2, 5, 0], [5, 2, 0], [0, 3, 2], [3, 0, -2], [0, 4, 1], [4, 0, -1]]), ('Tree Num', '2'), ('TopologyCNT', '164'), ('Vin', 'VIII_6'), ('Vout', 'VII_5')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 3, 0], [3, 1, 0], [2, 5, 0], [5, 2, 0], [0, 3, 2], [3, 0, -2], [1, 4, -1], [4, 1, 1]]), ('Tree Num', '23'), ('TopologyCNT', '1861'), ('Vin', 'VIII_6'), ('Vout', 'VII_5')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 3, 0], [3, 1, 0], [2, 5, 0], [5, 2, 0], [0, 3, 2], [3, 0, -2], [2, 4, 1], [4, 2, -1]]), ('Tree Num', '25'), ('TopologyCNT', '2020'), ('Vin', 'VIII_6'), ('Vout', 'VII_5')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 3, 0], [3, 1, 0], [2, 5, 0], [5, 2, 0], [0, 4, 1], [4, 0, -1], [1, 5, -2], [5, 1, 2]]), ('Tree Num', '50'), ('TopologyCNT', '4017'), ('Vin', 'VIII_6'), ('Vout', 'VII_5')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 3, 0], [3, 1, 0], [2, 5, 0], [5, 2, 0], [0, 4, 1], [4, 0, -1], [2, 3, 2], [3, 2, -2]]), ('Tree Num', '52'), ('TopologyCNT', '4176'), ('Vin', 'VIII_6'), ('Vout', 'VII_5')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 3, 0], [3, 1, 0], [2, 5, 0], [5, 2, 0], [1, 4, -1], [4, 1, 1], [1, 5, -2], [5, 1, 2]]), ('Tree Num', '71'), ('TopologyCNT', '5739'), ('Vin', 'VIII_6'), ('Vout', 'VII_5')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 3, 0], [3, 1, 0], [2, 5, 0], [5, 2, 0], [1, 4, -1], [4, 1, 1], [2, 3, 2], [3, 2, -2]]), ('Tree Num', '72'), ('TopologyCNT', '5818'), ('Vin', 'VIII_6'), ('Vout', 'VII_5')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 3, 0], [3, 1, 0], [2, 5, 0], [5, 2, 0], [1, 5, -2], [5, 1, 2], [2, 4, 1], [4, 2, -1]]), ('Tree Num', '75'), ('TopologyCNT', '6062'), ('Vin', 'VIII_6'), ('Vout', 'VII_5')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 3, 0], [3, 1, 0], [2, 5, 0], [5, 2, 0], [2, 3, 2], [3, 2, -2], [2, 4, 1], [4, 2, -1]]), ('Tree Num', '76'), ('TopologyCNT', '6140'), ('Vin', 'VIII_6'), ('Vout', 'VII_5')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [0, 3, 1], [3, 0, -1], [0, 4, 2], [4, 0, -2]]), ('Tree Num', '5'), ('TopologyCNT', '400'), ('Vin', 'VIII_6'), ('Vout', 'VII_6')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [0, 3, 1], [3, 0, -1], [1, 5, -2], [5, 1, 2]]), ('Tree Num', '28'), ('TopologyCNT', '2257'), ('Vin', 'VIII_6'), ('Vout', 'VII_6')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [0, 3, 1], [3, 0, -1], [2, 4, 2], [4, 2, -2]]), ('Tree Num', '30'), ('TopologyCNT', '2416'), ('Vin', 'VIII_6'), ('Vout', 'VII_6')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [0, 4, 2], [4, 0, -2], [1, 3, -1], [3, 1, 1]]), ('Tree Num', '47'), ('TopologyCNT', '3773'), ('Vin', 'VIII_6'), ('Vout', 'VII_6')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [0, 4, 2], [4, 0, -2], [2, 3, 1], [3, 2, -1]]), ('Tree Num', '54'), ('TopologyCNT', '4340'), ('Vin', 'VIII_6'), ('Vout', 'VII_6')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [1, 3, -1], [3, 1, 1], [1, 5, -2], [5, 1, 2]]), ('Tree Num', '71'), ('TopologyCNT', '5723'), ('Vin', 'VIII_6'), ('Vout', 'VII_6')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [1, 3, -1], [3, 1, 1], [2, 4, 2], [4, 2, -2]]), ('Tree Num', '73'), ('TopologyCNT', '5882'), ('Vin', 'VIII_6'), ('Vout', 'VII_6')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [1, 5, -2], [5, 1, 2], [2, 3, 1], [3, 2, -1]]), ('Tree Num', '78'), ('TopologyCNT', '6302'), ('Vin', 'VIII_6'), ('Vout', 'VII_6')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [2, 3, 1], [3, 2, -1], [2, 4, 2], [4, 2, -2]]), ('Tree Num', '79'), ('TopologyCNT', '6376'), ('Vin', 'VIII_6'), ('Vout', 'VII_6')])


